failure_type,query_id,query,product_id,relevance_score,ltr_rank,ltr_score,bm25_rank,tfidf_rank
relevant_below_top10,405,queen ann style living room chair,25218,1,125.0,-0.5694193248669117,117.0,145.0
relevant_below_top10,405,queen ann style living room chair,24184,1,126.0,-0.5774998333574897,40.0,98.0
relevant_below_top10,405,queen ann style living room chair,37098,1,127.0,-0.580293029872088,202.0,173.0
relevant_below_top10,405,queen ann style living room chair,17880,1,128.0,-0.5830842134941561,200.0,174.0
relevant_below_top10,405,queen ann style living room chair,35061,1,129.0,-0.5830842134941561,201.0,172.0
relevant_below_top10,405,queen ann style living room chair,7863,1,130.0,-0.5848014796941263,109.0,106.0
relevant_below_top10,405,queen ann style living room chair,28644,1,131.0,-0.5848014796941263,123.0,116.0
relevant_below_top10,405,queen ann style living room chair,1077,1,132.0,-0.585162509373856,28.0,86.0
relevant_below_top10,405,queen ann style living room chair,34864,1,133.0,-0.585162509373856,41.0,91.0
relevant_below_top10,405,queen ann style living room chair,9191,1,134.0,-0.5858376980275103,198.0,168.0
relevant_below_top10,405,queen ann style living room chair,30588,1,135.0,-0.5895601119844839,81.0,85.0
relevant_below_top10,405,queen ann style living room chair,21715,1,136.0,-0.5903194571523274,204.0,219.0
relevant_below_top10,405,queen ann style living room chair,826,1,137.0,-0.5907994272120544,195.0,164.0
relevant_below_top10,405,queen ann style living room chair,10992,1,138.0,-0.5913125796518863,408.0,408.0
relevant_below_top10,405,queen ann style living room chair,31694,1,139.0,-0.5920215004272978,129.0,146.0
relevant_below_top10,405,queen ann style living room chair,37479,1,140.0,-0.5920215004272978,143.0,119.0
relevant_below_top10,405,queen ann style living room chair,41756,1,141.0,-0.5920215004272978,145.0,160.0
relevant_below_top10,405,queen ann style living room chair,9736,1,142.0,-0.5926255002390604,31.0,83.0
relevant_below_top10,405,queen ann style living room chair,8867,1,143.0,-0.5928514478541299,111.0,126.0
relevant_below_top10,405,queen ann style living room chair,26333,1,144.0,-0.5931995845604139,119.0,109.0
relevant_below_top10,405,queen ann style living room chair,29231,1,145.0,-0.6005319325651588,124.0,105.0
relevant_below_top10,405,queen ann style living room chair,28635,1,146.0,-0.6013618799919909,120.0,140.0
relevant_below_top10,405,queen ann style living room chair,28636,1,147.0,-0.6013618799919909,121.0,141.0
relevant_below_top10,405,queen ann style living room chair,28637,1,148.0,-0.6013618799919909,122.0,142.0
relevant_below_top10,405,queen ann style living room chair,34830,1,149.0,-0.6030586108608708,438.0,438.0
relevant_below_top10,405,queen ann style living room chair,19967,1,150.0,-0.6072778564604584,206.0,233.0
relevant_below_top10,405,queen ann style living room chair,32463,1,152.0,-0.6159902185969758,132.0,187.0
relevant_below_top10,405,queen ann style living room chair,19989,1,153.0,-0.6197277383857916,196.0,226.0
relevant_below_top10,405,queen ann style living room chair,3184,1,154.0,-0.6206587304143542,233.0,230.0
relevant_below_top10,405,queen ann style living room chair,29354,1,155.0,-0.6213547833821335,168.0,190.0
relevant_below_top10,405,queen ann style living room chair,7864,1,156.0,-0.6228771749274127,158.0,157.0
relevant_below_top10,405,queen ann style living room chair,13852,1,158.0,-0.6259815898635298,191.0,228.0
relevant_below_top10,405,queen ann style living room chair,24971,1,159.0,-0.628973145926317,271.0,214.0
relevant_below_top10,405,queen ann style living room chair,32818,1,160.0,-0.6294937715147345,86.0,152.0
relevant_below_top10,405,queen ann style living room chair,37568,1,161.0,-0.6341929606744047,252.0,191.0
relevant_below_top10,405,queen ann style living room chair,21358,1,162.0,-0.6350229081012367,253.0,189.0
relevant_below_top10,405,queen ann style living room chair,1076,1,163.0,-0.6354665581872849,27.0,82.0
relevant_below_top10,405,queen ann style living room chair,1102,1,164.0,-0.6378395586648758,29.0,87.0
relevant_below_top10,405,queen ann style living room chair,11273,1,165.0,-0.6378395586648758,32.0,88.0
relevant_below_top10,405,queen ann style living room chair,23167,1,166.0,-0.6378395586648758,38.0,90.0
relevant_below_top10,405,queen ann style living room chair,41179,1,167.0,-0.6378395586648758,44.0,100.0
relevant_below_top10,405,queen ann style living room chair,41223,1,168.0,-0.6378395586648758,45.0,84.0
relevant_below_top10,405,queen ann style living room chair,7862,1,169.0,-0.6463991200044003,157.0,181.0
relevant_below_top10,405,queen ann style living room chair,42294,1,170.0,-0.6463991200044003,171.0,182.0
relevant_below_top10,405,queen ann style living room chair,7851,1,171.0,-0.6477206491797035,154.0,159.0
relevant_below_top10,405,queen ann style living room chair,7855,1,172.0,-0.6477206491797035,155.0,166.0
relevant_below_top10,405,queen ann style living room chair,14595,1,173.0,-0.6477206491797035,164.0,162.0
relevant_below_top10,405,queen ann style living room chair,8827,1,178.0,-0.6485505966065356,161.0,167.0
relevant_below_top10,405,queen ann style living room chair,5937,1,180.0,-0.6555521645229776,249.0,143.0
relevant_below_top10,405,queen ann style living room chair,7861,1,181.0,-0.6562310813175647,156.0,171.0
relevant_below_top10,405,queen ann style living room chair,16193,1,182.0,-0.6562310813175647,165.0,154.0
relevant_below_top10,405,queen ann style living room chair,16194,1,183.0,-0.6562310813175647,166.0,158.0
relevant_below_top10,405,queen ann style living room chair,31869,1,184.0,-0.6676816124737869,130.0,117.0
relevant_below_top10,405,queen ann style living room chair,39125,1,186.0,-0.6743549766442423,238.0,195.0
relevant_below_top10,405,queen ann style living room chair,39124,1,188.0,-0.6771084611775966,237.0,196.0
relevant_below_top10,405,queen ann style living room chair,36087,1,189.0,-0.6828654087821033,232.0,199.0
relevant_below_top10,405,queen ann style living room chair,7354,1,190.0,-0.6848861078146583,153.0,150.0
relevant_below_top10,405,queen ann style living room chair,42695,1,191.0,-0.6848861078146583,172.0,153.0
relevant_below_top10,405,queen ann style living room chair,1589,1,192.0,-0.6850202699521747,205.0,163.0
relevant_below_top10,405,queen ann style living room chair,40671,1,193.0,-0.6893395696523039,282.0,212.0
relevant_below_top10,405,queen ann style living room chair,31420,1,194.0,-0.6919908172729216,169.0,186.0
relevant_below_top10,405,queen ann style living room chair,35918,1,195.0,-0.6928070741600049,224.0,239.0
relevant_below_top10,405,queen ann style living room chair,24775,1,196.0,-0.6963186107488709,260.0,188.0
relevant_below_top10,405,queen ann style living room chair,25423,1,197.0,-0.6963186107488709,272.0,205.0
relevant_below_top10,405,queen ann style living room chair,25426,1,198.0,-0.6963186107488709,275.0,203.0
relevant_below_top10,405,queen ann style living room chair,40198,1,201.0,-0.7039990954598999,281.0,216.0
relevant_below_top10,405,queen ann style living room chair,2185,1,202.0,-0.7040210075300528,248.0,197.0
relevant_below_top10,405,queen ann style living room chair,22964,1,203.0,-0.7103424695160984,184.0,175.0
relevant_below_top10,405,queen ann style living room chair,22965,1,204.0,-0.7135585764787067,185.0,176.0
relevant_below_top10,405,queen ann style living room chair,33254,1,205.0,-0.7135585764787067,186.0,177.0
relevant_below_top10,405,queen ann style living room chair,33255,1,206.0,-0.7135585764787067,187.0,178.0
relevant_below_top10,405,queen ann style living room chair,33256,1,207.0,-0.7135585764787067,188.0,179.0
relevant_below_top10,405,queen ann style living room chair,33257,1,208.0,-0.7135585764787067,189.0,180.0
relevant_below_top10,405,queen ann style living room chair,12244,1,209.0,-0.7146050329919017,270.0,222.0
relevant_below_top10,405,queen ann style living room chair,18369,1,210.0,-0.7233375669538069,183.0,198.0
relevant_below_top10,405,queen ann style living room chair,40043,1,211.0,-0.724800896333837,170.0,155.0
relevant_below_top10,405,queen ann style living room chair,16719,1,212.0,-0.7301433326587254,190.0,192.0
relevant_below_top10,405,queen ann style living room chair,29489,1,213.0,-0.7376391219476475,278.0,209.0
relevant_below_top10,405,queen ann style living room chair,25424,1,214.0,-0.7379953198968294,273.0,211.0
relevant_below_top10,405,queen ann style living room chair,25428,1,215.0,-0.7379953198968294,277.0,202.0
relevant_below_top10,405,queen ann style living room chair,40349,1,216.0,-0.7382417457168721,21.0,7.0
relevant_below_top10,405,queen ann style living room chair,38296,1,217.0,-0.7395267109381235,279.0,207.0
relevant_below_top10,405,queen ann style living room chair,5248,1,218.0,-0.750200556340137,236.0,234.0
relevant_below_top10,405,queen ann style living room chair,30590,1,220.0,-0.7696068801996617,127.0,149.0
relevant_below_top10,405,queen ann style living room chair,8389,1,221.0,-0.7774109702258611,159.0,93.0
relevant_below_top10,405,queen ann style living room chair,10991,1,222.0,-0.7859797374673911,162.0,200.0
relevant_below_top10,405,queen ann style living room chair,30636,1,224.0,-0.8134154888214126,222.0,238.0
relevant_below_top10,405,queen ann style living room chair,8390,1,225.0,-0.8137208833844917,160.0,94.0
relevant_below_top10,405,queen ann style living room chair,16718,1,226.0,-0.8356915049752026,208.0,213.0
relevant_below_top10,405,queen ann style living room chair,33021,1,231.0,-0.8718396998365301,48.0,201.0
relevant_below_top10,405,queen ann style living room chair,6022,1,232.0,-0.9631291289384948,403.0,403.0
relevant_below_top10,405,queen ann style living room chair,24147,1,233.0,-0.9898649212211897,243.0,245.0
relevant_below_top10,405,queen ann style living room chair,34543,1,234.0,-1.0029485246614964,261.0,185.0
relevant_below_top10,405,queen ann style living room chair,22126,1,235.0,-1.0081703318957815,148.0,193.0
relevant_below_top10,405,queen ann style living room chair,40478,1,237.0,-1.0385354285399744,445.0,445.0
relevant_below_top10,405,queen ann style living room chair,14887,1,238.0,-1.038811382427942,287.0,344.0
relevant_below_top10,405,queen ann style living room chair,1449,1,239.0,-1.0470972039952493,269.0,221.0
relevant_below_top10,405,queen ann style living room chair,23173,1,240.0,-1.0486530220930557,420.0,420.0
relevant_below_top10,405,queen ann style living room chair,34545,1,241.0,-1.0512480769568404,262.0,184.0
relevant_below_top10,405,queen ann style living room chair,28251,1,242.0,-1.0693845067613041,425.0,425.0
relevant_below_top10,405,queen ann style living room chair,17688,1,243.0,-1.0791993690550625,361.0,380.0
relevant_below_top10,405,queen ann style living room chair,38598,1,244.0,-1.082233200312162,443.0,443.0
relevant_below_top10,405,queen ann style living room chair,8094,1,245.0,-1.0924890557977047,378.0,386.0
relevant_below_top10,405,queen ann style living room chair,5261,1,246.0,-1.0929307859292985,376.0,377.0
relevant_below_top10,405,queen ann style living room chair,37691,1,247.0,-1.1000424129789415,442.0,442.0
relevant_below_top10,405,queen ann style living room chair,1527,1,248.0,-1.104236461137779,398.0,398.0
relevant_below_top10,405,queen ann style living room chair,18015,1,249.0,-1.105066408564611,417.0,417.0
relevant_below_top10,405,queen ann style living room chair,28607,1,250.0,-1.105066408564611,426.0,426.0
relevant_below_top10,405,queen ann style living room chair,32917,1,251.0,-1.1079833267710408,434.0,434.0
relevant_below_top10,405,queen ann style living room chair,29242,1,252.0,-1.1138470551102473,384.0,382.0
relevant_below_top10,405,queen ann style living room chair,24570,1,254.0,-1.1248294502864724,422.0,422.0
relevant_below_top10,405,queen ann style living room chair,22936,1,255.0,-1.1292720719998455,369.0,383.0
relevant_below_top10,405,queen ann style living room chair,36220,1,256.0,-1.1327021524417387,440.0,440.0
relevant_below_top10,405,queen ann style living room chair,10800,1,257.0,-1.1425174022028486,364.0,369.0
relevant_below_top10,405,queen ann style living room chair,4307,1,258.0,-1.1439083787869098,314.0,250.0
relevant_below_top10,405,queen ann style living room chair,17554,1,259.0,-1.1539297814968426,415.0,415.0
relevant_below_top10,405,queen ann style living room chair,37462,1,260.0,-1.1541144016376788,372.0,373.0
relevant_below_top10,405,queen ann style living room chair,14888,1,261.0,-1.1544574260202503,288.0,345.0
relevant_below_top10,405,queen ann style living room chair,30327,1,262.0,-1.1576736036155695,371.0,375.0
relevant_below_top10,405,queen ann style living room chair,18008,1,263.0,-1.165614517407669,367.0,378.0
relevant_below_top10,405,queen ann style living room chair,40041,1,264.0,-1.1669630951885366,373.0,376.0
relevant_below_top10,405,queen ann style living room chair,5461,1,265.0,-1.1680196576199637,377.0,385.0
relevant_below_top10,405,queen ann style living room chair,31920,1,266.0,-1.1735828828178885,433.0,433.0
relevant_below_top10,405,queen ann style living room chair,8971,1,268.0,-1.176725466710649,363.0,356.0
relevant_below_top10,405,queen ann style living room chair,33710,1,269.0,-1.178597883281878,436.0,436.0
relevant_below_top10,405,queen ann style living room chair,31564,1,270.0,-1.1794091123742358,432.0,432.0
relevant_below_top10,405,queen ann style living room chair,15687,1,271.0,-1.1798100363374797,414.0,414.0
relevant_below_top10,405,queen ann style living room chair,11054,1,273.0,-1.1821192966012575,365.0,357.0
relevant_below_top10,405,queen ann style living room chair,11065,1,274.0,-1.1827741242151895,410.0,410.0
relevant_below_top10,405,queen ann style living room chair,7468,1,275.0,-1.183429998130453,358.0,368.0
relevant_below_top10,405,queen ann style living room chair,41163,1,277.0,-1.1859670426547528,381.0,390.0
relevant_below_top10,405,queen ann style living room chair,30796,1,278.0,-1.1864315763687463,430.0,430.0
relevant_below_top10,405,queen ann style living room chair,2565,1,279.0,-1.1876615366498744,400.0,400.0
relevant_below_top10,405,queen ann style living room chair,20520,1,280.0,-1.1882365738532583,419.0,419.0
relevant_below_top10,405,queen ann style living room chair,2323,1,281.0,-1.1906311208231812,399.0,399.0
relevant_below_top10,405,queen ann style living room chair,504,1,284.0,-1.191859684571792,393.0,393.0
relevant_below_top10,405,queen ann style living room chair,33585,1,285.0,-1.1921686428699612,379.0,379.0
relevant_below_top10,405,queen ann style living room chair,1240,1,286.0,-1.1930553665404828,396.0,396.0
relevant_below_top10,405,queen ann style living room chair,1241,1,287.0,-1.1930553665404828,397.0,397.0
relevant_below_top10,405,queen ann style living room chair,6154,1,288.0,-1.1954499135104057,404.0,404.0
relevant_below_top10,405,queen ann style living room chair,24072,1,289.0,-1.1956914375135077,421.0,421.0
relevant_below_top10,405,queen ann style living room chair,2585,1,291.0,-1.198007581259797,178.0,252.0
relevant_below_top10,405,queen ann style living room chair,8169,1,293.0,-1.2005102302007322,405.0,405.0
relevant_below_top10,405,queen ann style living room chair,29250,1,294.0,-1.2010852674041161,428.0,428.0
relevant_below_top10,405,queen ann style living room chair,35740,1,295.0,-1.2010852674041161,439.0,439.0
relevant_below_top10,405,queen ann style living room chair,29240,1,296.0,-1.2035310596137498,427.0,427.0
relevant_below_top10,405,queen ann style living room chair,5052,1,297.0,-1.2059040600913407,402.0,402.0
relevant_below_top10,405,queen ann style living room chair,1167,1,298.0,-1.215899155289171,394.0,394.0
relevant_below_top10,405,queen ann style living room chair,15439,1,299.0,-1.2225154434160028,359.0,372.0
relevant_below_top10,405,queen ann style living room chair,26052,1,301.0,-1.2319226588661398,423.0,423.0
relevant_below_top10,405,queen ann style living room chair,23939,1,302.0,-1.2334610623728217,370.0,374.0
relevant_below_top10,405,queen ann style living room chair,451,1,303.0,-1.2343425550243066,353.0,358.0
relevant_below_top10,405,queen ann style living room chair,16796,1,304.0,-1.2386031444923737,354.0,361.0
relevant_below_top10,405,queen ann style living room chair,14491,1,305.0,-1.2392780428035977,366.0,387.0
relevant_below_top10,405,queen ann style living room chair,41279,1,306.0,-1.2393295880282507,357.0,360.0
relevant_below_top10,405,queen ann style living room chair,29389,1,307.0,-1.2408233446099186,355.0,359.0
relevant_below_top10,405,queen ann style living room chair,17645,1,309.0,-1.2513863454275038,360.0,363.0
relevant_below_top10,405,queen ann style living room chair,40045,1,310.0,-1.2524759691659701,444.0,444.0
relevant_below_top10,405,queen ann style living room chair,19243,1,311.0,-1.2647585417334715,418.0,418.0
relevant_below_top10,405,queen ann style living room chair,11059,1,312.0,-1.2706539992900827,409.0,409.0
relevant_below_top10,405,queen ann style living room chair,13547,1,313.0,-1.2752126883144064,411.0,411.0
relevant_below_top10,405,queen ann style living room chair,4945,1,316.0,-1.285859133653517,401.0,401.0
relevant_below_top10,405,queen ann style living room chair,10023,1,317.0,-1.285859133653517,407.0,407.0
relevant_below_top10,405,queen ann style living room chair,31295,1,318.0,-1.285859133653517,431.0,431.0
relevant_below_top10,405,queen ann style living room chair,33531,1,319.0,-1.285859133653517,435.0,435.0
relevant_below_top10,405,queen ann style living room chair,11181,1,320.0,-1.2882736710425928,324.0,354.0
relevant_below_top10,405,queen ann style living room chair,309,1,323.0,-1.310847885520286,392.0,392.0
relevant_below_top10,405,queen ann style living room chair,24759,1,324.0,-1.319316031659071,194.0,248.0
relevant_below_top10,405,queen ann style living room chair,21141,1,325.0,-1.3212485983979305,179.0,259.0
relevant_below_top10,405,queen ann style living room chair,2584,1,326.0,-1.3255828350707577,177.0,257.0
relevant_below_top10,405,queen ann style living room chair,40350,1,330.0,-1.3734783118572984,220.0,287.0
relevant_below_top10,405,queen ann style living room chair,37139,1,331.0,-1.3847371541047429,441.0,441.0
relevant_below_top10,405,queen ann style living room chair,13740,1,332.0,-1.3942050522142033,412.0,412.0
relevant_below_top10,405,queen ann style living room chair,38933,1,333.0,-1.3944476499427227,380.0,389.0
relevant_below_top10,405,queen ann style living room chair,14273,1,334.0,-1.3951913006856778,413.0,413.0
relevant_below_top10,405,queen ann style living room chair,8379,1,336.0,-1.413876995826226,406.0,406.0
relevant_below_top10,405,queen ann style living room chair,1239,1,337.0,-1.4185560299223368,395.0,395.0
relevant_below_top10,405,queen ann style living room chair,34364,1,338.0,-1.4245234411653367,437.0,437.0
relevant_below_top10,405,queen ann style living room chair,25800,1,339.0,-1.4252883305440758,181.0,253.0
relevant_below_top10,405,queen ann style living room chair,18009,1,340.0,-1.425389709696825,416.0,416.0
relevant_below_top10,405,queen ann style living room chair,28900,1,341.0,-1.4286406396343316,295.0,281.0
relevant_below_top10,405,queen ann style living room chair,41217,1,342.0,-1.4301523716175684,182.0,255.0
relevant_below_top10,405,queen ann style living room chair,23950,1,343.0,-1.434831244084408,362.0,355.0
relevant_below_top10,405,queen ann style living room chair,26690,1,344.0,-1.4387379956478004,424.0,424.0
relevant_below_top10,405,queen ann style living room chair,42465,1,345.0,-1.4404294330658876,446.0,446.0
relevant_below_top10,405,queen ann style living room chair,21142,1,346.0,-1.4435677487186969,180.0,256.0
relevant_below_top10,405,queen ann style living room chair,42963,1,347.0,-1.4686852850956271,221.0,249.0
relevant_below_top10,405,queen ann style living room chair,2835,1,349.0,-1.4807393692881974,240.0,341.0
relevant_below_top10,405,queen ann style living room chair,10045,1,355.0,-1.5137224634108715,226.0,318.0
relevant_below_top10,405,queen ann style living room chair,18662,1,356.0,-1.5207292033343012,213.0,278.0
relevant_below_top10,405,queen ann style living room chair,8137,1,357.0,-1.523791954421475,207.0,306.0
relevant_below_top10,405,queen ann style living room chair,6215,1,358.0,-1.524502860618765,192.0,274.0
relevant_below_top10,405,queen ann style living room chair,17354,1,359.0,-1.540608149509061,228.0,292.0
relevant_below_top10,405,queen ann style living room chair,16616,1,360.0,-1.544523225153889,212.0,271.0
relevant_below_top10,405,queen ann style living room chair,29233,1,361.0,-1.5453531725807208,218.0,290.0
relevant_below_top10,405,queen ann style living room chair,6497,1,362.0,-1.547027903158453,193.0,266.0
relevant_below_top10,405,queen ann style living room chair,36824,1,363.0,-1.563696080918598,385.0,384.0
relevant_below_top10,405,queen ann style living room chair,39505,1,364.0,-1.5850958835033353,219.0,298.0
relevant_below_top10,405,queen ann style living room chair,21768,1,365.0,-1.5859258309301671,216.0,268.0
relevant_below_top10,405,queen ann style living room chair,24410,1,366.0,-1.612480259547645,217.0,269.0
relevant_below_top10,405,queen ann style living room chair,16574,1,369.0,-1.6920094254690732,227.0,285.0
relevant_below_top10,405,queen ann style living room chair,8950,1,373.0,-1.7235436959086863,211.0,314.0
relevant_below_top10,405,queen ann style living room chair,19578,1,374.0,-1.7235436959086863,214.0,272.0
relevant_below_top10,405,queen ann style living room chair,5150,1,375.0,-1.7329086006160064,225.0,294.0
relevant_below_top10,405,queen ann style living room chair,18050,1,377.0,-1.7337385480428382,229.0,315.0
relevant_below_top10,405,queen ann style living room chair,2600,1,378.0,-1.74528170021164,383.0,391.0
relevant_below_top10,405,queen ann style living room chair,20848,1,379.0,-1.7544009009195447,215.0,270.0
relevant_below_top10,405,queen ann style living room chair,22838,1,382.0,-1.8565893286129969,245.0,342.0
relevant_below_top10,405,queen ann style living room chair,22052,1,383.0,-1.858041193244703,230.0,338.0
relevant_below_top10,405,queen ann style living room chair,22053,1,384.0,-1.8614495734351197,231.0,333.0
relevant_below_top10,405,queen ann style living room chair,24682,1,385.0,-1.8614495734351197,242.0,339.0
relevant_below_top10,405,queen ann style living room chair,17636,1,386.0,-1.8627152452207218,244.0,340.0
relevant_below_top10,405,queen ann style living room chair,2624,1,387.0,-1.8655391180639838,239.0,332.0
relevant_below_top10,405,queen ann style living room chair,4509,1,388.0,-1.866884847878291,241.0,330.0
relevant_below_top10,405,queen ann style living room chair,34912,1,391.0,-1.8790418975010013,246.0,343.0
relevant_below_top10,405,queen ann style living room chair,5466,1,417.0,-1.972387188890149,266.0,346.0
relevant_below_top10,405,queen ann style living room chair,284,1,419.0,-2.0224685558399047,285.0,352.0
relevant_below_top10,405,queen ann style living room chair,21403,1,420.0,-2.025259739461973,290.0,348.0
relevant_below_top10,405,queen ann style living room chair,21404,1,421.0,-2.025259739461973,291.0,350.0
relevant_below_top10,405,queen ann style living room chair,21405,1,422.0,-2.025259739461973,292.0,349.0
relevant_below_top10,405,queen ann style living room chair,22383,1,423.0,-2.032441611065983,293.0,347.0
relevant_below_top10,405,queen ann style living room chair,9529,1,424.0,-2.0426734762263443,289.0,351.0
relevant_below_top10,406,refrigerator with ice an water in door,25253,1,11.0,-0.3231118562847347,64.0,74.0
relevant_below_top10,406,refrigerator with ice an water in door,4606,1,12.0,-0.345238696702163,9.0,8.0
relevant_below_top10,406,refrigerator with ice an water in door,16184,1,13.0,-0.46801235826575416,18.0,15.0
relevant_below_top10,406,refrigerator with ice an water in door,3442,1,14.0,-0.47821282530064935,51.0,30.0
relevant_below_top10,406,refrigerator with ice an water in door,33542,2,15.0,-0.47821282530064935,36.0,20.0
relevant_below_top10,406,refrigerator with ice an water in door,3450,1,16.0,-0.48039659829045567,27.0,23.0
relevant_below_top10,406,refrigerator with ice an water in door,16182,1,17.0,-0.48215227508812153,17.0,13.0
relevant_below_top10,406,refrigerator with ice an water in door,33544,2,18.0,-0.48215227508812153,19.0,14.0
relevant_below_top10,406,refrigerator with ice an water in door,33545,2,19.0,-0.48215227508812153,29.0,28.0
relevant_below_top10,406,refrigerator with ice an water in door,10933,1,20.0,-0.5013082248036942,39.0,65.0
relevant_below_top10,406,refrigerator with ice an water in door,30831,1,21.0,-0.5040994084257623,26.0,54.0
relevant_below_top10,406,refrigerator with ice an water in door,16183,2,22.0,-0.5626856223627396,28.0,17.0
relevant_below_top10,406,refrigerator with ice an water in door,4607,1,23.0,-0.5699904758079736,10.0,9.0
relevant_below_top10,406,refrigerator with ice an water in door,4608,1,24.0,-0.5829323606775185,11.0,10.0
relevant_below_top10,406,refrigerator with ice an water in door,33570,2,25.0,-0.6949758418222496,7.0,26.0
relevant_below_top10,406,refrigerator with ice an water in door,9017,1,28.0,-0.7059395538134026,56.0,57.0
relevant_below_top10,406,refrigerator with ice an water in door,9016,1,30.0,-0.710812116664418,55.0,62.0
relevant_below_top10,406,refrigerator with ice an water in door,9019,1,31.0,-0.710812116664418,58.0,61.0
relevant_below_top10,406,refrigerator with ice an water in door,9018,1,32.0,-0.7116420640912501,57.0,60.0
relevant_below_top10,406,refrigerator with ice an water in door,16185,1,36.0,-0.7200350521328412,53.0,27.0
relevant_below_top10,406,refrigerator with ice an water in door,16186,2,37.0,-0.7200350521328412,54.0,25.0
relevant_below_top10,406,refrigerator with ice an water in door,33541,2,40.0,-0.7594473741856413,35.0,22.0
relevant_below_top10,406,refrigerator with ice an water in door,33546,2,43.0,-0.8108708906835304,37.0,16.0
relevant_below_top10,406,refrigerator with ice an water in door,2328,1,45.0,-0.8943749131511451,73.0,67.0
relevant_below_top10,406,refrigerator with ice an water in door,16220,2,46.0,-0.9080774036252489,34.0,21.0
relevant_below_top10,406,refrigerator with ice an water in door,16201,2,47.0,-0.91658783576311,33.0,24.0
relevant_below_top10,406,refrigerator with ice an water in door,33572,1,48.0,-0.9224226582137969,32.0,38.0
relevant_below_top10,406,refrigerator with ice an water in door,33571,1,49.0,-0.9291058479043747,31.0,37.0
relevant_below_top10,406,refrigerator with ice an water in door,25435,1,51.0,-0.9583179230860327,43.0,32.0
relevant_below_top10,406,refrigerator with ice an water in door,14504,1,52.0,-0.9676583026507258,41.0,33.0
relevant_below_top10,406,refrigerator with ice an water in door,6570,1,53.0,-0.97980820748615,14.0,36.0
relevant_below_top10,406,refrigerator with ice an water in door,33548,1,54.0,-1.029796917783953,68.0,19.0
relevant_below_top10,406,refrigerator with ice an water in door,17793,1,55.0,-1.0409419930971475,25.0,53.0
relevant_below_top10,406,refrigerator with ice an water in door,33569,2,56.0,-1.0443119838865662,86.0,82.0
relevant_below_top10,406,refrigerator with ice an water in door,7673,1,57.0,-1.1026940697591168,38.0,48.0
relevant_below_top10,406,refrigerator with ice an water in door,10932,1,58.0,-1.122219785598456,62.0,63.0
relevant_below_top10,406,refrigerator with ice an water in door,16178,1,59.0,-1.1301605779667692,71.0,58.0
relevant_below_top10,406,refrigerator with ice an water in door,12440,1,60.0,-1.1373714192427464,40.0,45.0
relevant_below_top10,406,refrigerator with ice an water in door,33568,2,61.0,-1.1392580240252963,78.0,78.0
relevant_below_top10,406,refrigerator with ice an water in door,33540,1,62.0,-1.1400404451970483,12.0,39.0
relevant_below_top10,406,refrigerator with ice an water in door,10931,1,63.0,-1.1413376215008035,61.0,72.0
relevant_below_top10,406,refrigerator with ice an water in door,35270,1,64.0,-1.1428731821890032,72.0,77.0
relevant_below_top10,406,refrigerator with ice an water in door,17307,1,65.0,-1.1484532435454655,42.0,29.0
relevant_below_top10,406,refrigerator with ice an water in door,16126,2,66.0,-1.1553033950706226,69.0,69.0
relevant_below_top10,406,refrigerator with ice an water in door,17794,1,67.0,-1.1553033950706226,50.0,41.0
relevant_below_top10,406,refrigerator with ice an water in door,22075,1,68.0,-1.1565590180044911,63.0,40.0
relevant_below_top10,406,refrigerator with ice an water in door,16123,2,69.0,-1.167813788236733,52.0,31.0
relevant_below_top10,406,refrigerator with ice an water in door,17792,1,70.0,-1.1690675284330352,82.0,79.0
relevant_below_top10,406,refrigerator with ice an water in door,34323,1,71.0,-1.1690675284330352,83.0,81.0
relevant_below_top10,406,refrigerator with ice an water in door,41797,1,72.0,-1.2297929561092602,59.0,49.0
relevant_below_top10,406,refrigerator with ice an water in door,6569,1,73.0,-1.2341520465904139,75.0,70.0
relevant_below_top10,406,refrigerator with ice an water in door,37282,1,74.0,-1.247474061221589,84.0,68.0
relevant_below_top10,406,refrigerator with ice an water in door,37281,1,77.0,-1.282559033784195,87.0,76.0
relevant_below_top10,406,refrigerator with ice an water in door,17662,1,78.0,-1.2931946438941326,76.0,80.0
relevant_below_top10,406,refrigerator with ice an water in door,16120,1,80.0,-1.349525055779274,20.0,50.0
relevant_below_top10,406,refrigerator with ice an water in door,16137,2,81.0,-1.349525055779274,22.0,46.0
relevant_below_top10,406,refrigerator with ice an water in door,14367,1,82.0,-1.3525012231993412,45.0,59.0
relevant_below_top10,406,refrigerator with ice an water in door,16138,1,83.0,-1.3622552867934006,23.0,43.0
relevant_below_top10,406,refrigerator with ice an water in door,33566,2,85.0,-1.504224154678994,77.0,35.0
relevant_below_top10,406,refrigerator with ice an water in door,16200,2,86.0,-1.5061342980216077,49.0,64.0
relevant_below_top10,406,refrigerator with ice an water in door,16134,1,87.0,-1.5083532925838852,21.0,51.0
relevant_below_top10,406,refrigerator with ice an water in door,16187,1,88.0,-1.5083532925838852,24.0,47.0
relevant_below_top10,406,refrigerator with ice an water in door,16221,1,89.0,-1.5108400726803215,46.0,56.0
relevant_below_top10,406,refrigerator with ice an water in door,33543,2,90.0,-1.5268633410681975,30.0,52.0
relevant_below_top10,406,refrigerator with ice an water in door,33567,2,91.0,-1.5479138725590271,74.0,34.0
